Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,69.900002,70.919998,69.279999,70.589996,70.589996,596500
2022-08-03,70.459999,71.430000,70.239998,70.580002,70.580002,403200
2022-08-04,73.559998,76.000000,73.559998,75.970001,75.970001,1022000
2022-08-05,76.099998,77.449997,75.870003,77.050003,77.050003,1064400
2022-08-08,77.110001,77.330002,75.949997,76.209999,76.209999,429300
2022-08-09,76.209999,76.699997,75.760002,76.309998,76.309998,489000
2022-08-10,76.900002,77.059998,76.139999,76.559998,76.559998,398300
2022-08-11,76.809998,77.720001,76.800003,77.070000,77.070000,577500
2022-08-12,77.570000,77.930000,77.010002,77.220001,77.220001,325700
2022-08-15,77.570000,78.760002,77.570000,78.110001,78.110001,389300
2022-08-16,77.900002,78.400002,77.389999,78.080002,78.080002,430500
2022-08-17,77.800003,78.150002,77.559998,77.940002,77.940002,340100
2022-08-18,77.730003,77.790001,77.199997,77.339996,77.339996,409600
2022-08-19,76.980003,77.290001,76.750000,76.809998,76.809998,293400
2022-08-22,76.120003,76.860001,75.839996,76.550003,76.550003,631300
2022-08-23,76.290001,76.870003,75.940002,76.040001,76.040001,513900
2022-08-24,75.959999,78.050003,75.959999,77.940002,77.940002,1013600
2022-08-25,78.199997,78.620003,77.949997,78.500000,78.500000,659300
2022-08-26,78.489998,78.580002,76.949997,77.099998,77.099998,477200
2022-08-29,76.730003,77.639999,76.370003,77.370003,77.370003,373300
2022-08-30,77.790001,78.070000,76.910004,77.290001,77.290001,314200
2022-08-31,77.389999,78.250000,77.300003,77.529999,77.529999,655200
2022-09-01,77.180000,78.180000,76.839996,78.089996,78.089996,423100
2022-09-02,78.290001,78.389999,77.349998,77.830002,77.830002,517500
2022-09-06,77.860001,78.010002,76.809998,77.050003,77.050003,385400
2022-09-07,77.440002,78.459999,77.440002,78.300003,78.300003,486500
2022-09-08,77.940002,79.389999,77.889999,79.290001,79.290001,597800
2022-09-09,79.470001,79.709999,78.639999,79.269997,79.269997,476000
2022-09-12,79.349998,80.239998,79.160004,80.220001,80.220001,632500
2022-09-13,79.290001,79.870003,78.010002,78.470001,78.470001,930000
2022-09-14,78.330002,78.989998,78.000000,78.430000,78.430000,483700
2022-09-15,78.440002,78.769997,77.849998,78.180000,78.180000,441500
2022-09-16,77.699997,78.669998,77.599998,78.650002,78.650002,1884400
2022-09-19,78.669998,79.269997,78.480003,78.800003,78.800003,550300
2022-09-20,78.180000,78.760002,77.559998,78.120003,78.120003,673600
2022-09-21,78.540001,78.940002,77.290001,77.309998,77.309998,444000
2022-09-22,77.559998,77.559998,75.379997,76.070000,76.070000,517500
2022-09-23,76.050003,76.339996,74.769997,75.309998,75.309998,1409800
2022-09-26,75.290001,76.370003,75.290001,75.489998,75.489998,631900
2022-09-27,76.040001,76.440002,74.919998,75.180000,75.180000,611000
2022-09-28,75.209999,76.360001,74.699997,76.000000,76.000000,508500
2022-09-29,75.489998,75.750000,74.269997,74.500000,74.500000,431000
2022-09-30,74.709999,74.709999,73.440002,73.480003,73.480003,491600
2022-10-03,73.620003,74.160004,72.620003,73.769997,73.769997,593500
2022-10-04,74.750000,75.790001,74.360001,75.000000,75.000000,831000
2022-10-05,74.650002,75.680000,74.610001,75.050003,75.050003,661900
2022-10-06,75.250000,75.440002,73.519997,73.639999,73.639999,718000
2022-10-07,73.260002,73.260002,71.150002,71.820000,71.820000,773400
2022-10-11,72.190002,72.610001,70.790001,72.480003,72.480003,896000
2022-10-12,72.510002,73.220001,71.919998,72.660004,72.660004,560900
2022-10-13,71.849998,74.470001,71.519997,74.180000,74.180000,533800
2022-10-14,74.839996,75.040001,74.019997,74.459999,74.459999,563300
2022-10-17,75.029999,75.500000,74.410004,75.110001,75.110001,824800
2022-10-18,75.989998,76.529999,75.400002,76.300003,76.300003,328800
2022-10-19,76.099998,77.279999,75.870003,76.790001,76.790001,447100
2022-10-20,76.769997,77.139999,76.330002,76.730003,76.730003,503300
2022-10-21,76.620003,77.529999,76.620003,77.389999,77.389999,389800
2022-10-24,77.779999,78.309998,77.050003,77.709999,77.709999,410600
2022-10-25,77.620003,78.459999,77.260002,78.169998,78.169998,321200
2022-10-26,78.129997,79.470001,77.919998,78.180000,78.180000,380400
2022-10-27,78.660004,79.980003,78.660004,79.239998,79.239998,694900
2022-10-28,79.379997,80.739998,79.379997,80.650002,80.650002,511600
2022-10-31,80.690002,81.379997,80.209999,80.949997,80.949997,556100
2022-11-01,81.489998,81.489998,80.199997,80.419998,80.419998,337800
2022-11-02,80.080002,81.010002,79.650002,79.760002,79.760002,556000
2022-11-03,79.120003,82.610001,79.099998,81.029999,81.029999,1231100
2022-11-04,81.660004,82.199997,81.120003,81.849998,81.849998,907600
2022-11-07,81.919998,82.690002,81.300003,81.480003,81.480003,1180500
2022-11-08,81.639999,82.029999,81.120003,81.830002,81.830002,627700
2022-11-09,81.709999,82.459999,81.449997,81.860001,81.860001,505400
2022-11-10,82.500000,82.699997,81.400002,82.430000,82.430000,558000
2022-11-11,82.570000,82.629997,80.129997,80.559998,80.559998,580900
2022-11-14,80.639999,81.180000,79.589996,79.680000,79.680000,598800
2022-11-15,80.220001,80.699997,79.290001,79.379997,79.379997,395700
2022-11-16,83.000000,85.709999,83.000000,84.959999,84.959999,1130200
2022-11-17,84.910004,88.849998,84.800003,88.690002,88.690002,1047400
2022-11-18,89.050003,90.129997,89.019997,89.379997,89.379997,908500
2022-11-21,90.739998,92.000000,90.180000,91.680000,91.680000,1013100
2022-11-22,91.699997,91.879997,90.360001,90.589996,90.589996,581900
2022-11-23,90.919998,90.919998,88.339996,89.040001,89.040001,1218100
2022-11-24,88.610001,89.760002,88.400002,88.830002,88.830002,155000
2022-11-25,88.809998,89.480003,88.599998,88.809998,88.809998,280600
2022-11-28,88.959999,89.349998,88.379997,88.860001,88.860001,745000
2022-11-29,88.910004,89.010002,88.209999,88.290001,88.290001,503500
2022-11-30,88.110001,89.699997,87.769997,89.330002,89.330002,1567500
2022-12-01,89.330002,89.519997,88.459999,89.070000,89.070000,604200
2022-12-02,88.879997,89.660004,88.449997,89.379997,89.379997,747100
2022-12-05,89.139999,90.730003,88.070000,90.449997,90.449997,920500
2022-12-06,90.550003,90.800003,88.830002,89.370003,89.370003,598200
2022-12-07,89.239998,90.230003,89.019997,89.959999,89.959999,796500
2022-12-08,90.050003,91.730003,89.519997,91.160004,91.160004,656600
2022-12-09,91.000000,91.489998,90.790001,90.820000,90.820000,441900
2022-12-12,91.110001,91.839996,90.370003,91.790001,91.790001,1159400
2022-12-13,92.550003,92.650002,90.529999,91.220001,91.220001,1210000
2022-12-14,91.519997,91.699997,90.580002,91.250000,91.250000,982300
2022-12-15,91.010002,92.220001,90.250000,92.150002,92.150002,2264000
2022-12-16,91.430000,91.849998,90.139999,90.430000,90.430000,3323500
2022-12-19,89.959999,90.169998,88.050003,88.559998,88.559998,2704400
2022-12-20,88.800003,88.800003,87.180000,88.059998,88.059998,1732100
2022-12-21,88.540001,89.820000,88.449997,89.650002,89.650002,2190500
2022-12-22,89.239998,89.370003,87.639999,88.150002,88.150002,2044600
2022-12-23,87.970001,88.559998,87.650002,88.339996,88.339996,274500
2022-12-28,87.589996,88.660004,87.589996,87.879997,87.879997,396600
2022-12-29,88.250000,88.660004,87.669998,88.029999,88.029999,429000
2022-12-30,87.970001,87.970001,86.900002,87.570000,87.570000,428600
2023-01-03,88.459999,88.500000,87.209999,88.160004,88.160004,415500
2023-01-04,88.169998,88.669998,87.250000,87.540001,87.540001,495300
2023-01-05,87.769997,88.540001,87.110001,87.489998,87.489998,379000
2023-01-06,87.669998,88.440002,87.400002,88.269997,88.269997,425000
2023-01-09,88.080002,88.540001,87.199997,87.779999,87.779999,505700
2023-01-10,87.779999,88.589996,87.449997,88.559998,88.559998,627300
2023-01-11,88.500000,89.019997,87.620003,88.489998,88.489998,573000
2023-01-12,88.309998,88.309998,87.449997,87.739998,87.739998,610600
2023-01-13,87.620003,88.910004,87.620003,88.879997,88.879997,1194000
2023-01-16,88.519997,89.940002,88.250000,89.389999,89.389999,267600
2023-01-17,88.870003,89.970001,88.769997,88.820000,88.820000,1149900
2023-01-18,88.879997,89.260002,86.389999,87.690002,87.690002,937700
2023-01-19,87.529999,88.699997,87.529999,88.220001,88.220001,659500
2023-01-20,90.000000,90.519997,89.190002,89.489998,89.489998,611800
2023-01-23,89.570000,89.730003,89.000000,89.519997,89.519997,438800
2023-01-24,89.070000,90.650002,88.300003,90.559998,90.559998,599000
2023-01-25,90.139999,91.480003,89.849998,90.839996,90.839996,663100
2023-01-26,91.300003,91.300003,88.940002,89.820000,89.820000,589400
2023-01-27,89.870003,89.980003,89.029999,89.180000,89.180000,446100
2023-01-30,89.040001,89.559998,88.610001,89.169998,89.169998,670400
2023-01-31,89.300003,89.300003,88.199997,89.029999,89.029999,620700
2023-02-01,88.860001,89.550003,88.629997,89.129997,89.129997,685200
2023-02-02,89.220001,89.940002,89.120003,89.919998,89.919998,671700
2023-02-03,90.000000,90.660004,89.430000,90.639999,90.639999,712100
2023-02-06,90.349998,91.589996,90.349998,91.529999,91.529999,467600
2023-02-07,91.250000,91.510002,90.400002,91.300003,91.300003,434300
2023-02-08,91.290001,91.379997,90.080002,90.599998,90.599998,396600
2023-02-09,90.879997,91.639999,90.419998,90.639999,90.639999,376800
2023-02-10,90.120003,90.519997,89.430000,90.209999,90.209999,523700
2023-02-13,90.500000,91.910004,90.349998,91.370003,91.370003,373500
2023-02-14,86.440002,89.199997,85.559998,88.790001,88.790001,1400700
2023-02-15,89.000000,89.589996,87.970001,88.510002,88.510002,1024300
2023-02-16,89.220001,89.489998,88.379997,89.440002,89.440002,623200
2023-02-17,89.349998,91.029999,89.349998,90.989998,90.989998,634300
2023-02-21,90.400002,91.820000,90.400002,91.690002,91.690002,510400
2023-02-22,91.620003,92.029999,90.709999,91.139999,91.139999,828100
2023-02-23,91.139999,91.139999,88.480003,88.849998,88.849998,1308100
2023-02-24,88.730003,89.050003,88.120003,88.629997,88.629997,818800
2023-02-27,89.050003,89.339996,88.440002,88.629997,88.629997,573000
2023-02-28,88.250000,88.440002,87.349998,88.050003,88.050003,964600
2023-03-01,87.830002,88.334999,86.779999,86.849998,86.849998,1576600
2023-03-02,86.669998,87.540001,86.639999,86.940002,86.940002,1038000
2023-03-03,87.370003,87.559998,86.709999,87.129997,87.129997,748700
2023-03-06,87.400002,87.959999,87.029999,87.790001,87.790001,378900
2023-03-07,88.110001,88.269997,86.410004,86.559998,86.559998,733200
2023-03-08,86.720001,86.720001,85.559998,86.320000,86.320000,402900
2023-03-09,86.389999,86.389999,84.300003,84.419998,84.419998,625300
2023-03-10,84.580002,84.839996,83.529999,83.790001,83.790001,877200
2023-03-13,83.089996,85.050003,82.800003,83.120003,83.120003,1053500
2023-03-14,83.510002,83.889999,82.610001,83.559998,83.559998,1174000
2023-03-15,83.489998,85.019997,82.750000,84.879997,84.879997,1507700
2023-03-16,84.290001,85.129997,83.559998,84.910004,84.910004,3695600
2023-03-17,84.680000,84.849998,83.110001,83.669998,83.669998,3510400
2023-03-20,83.669998,85.400002,83.599998,85.300003,85.300003,2164400
2023-03-21,84.580002,85.730003,84.400002,84.930000,84.930000,540700
2023-03-22,85.000000,86.300003,84.849998,85.540001,85.540001,1757700
2023-03-23,84.360001,86.529999,84.360001,85.760002,85.760002,2212900
2023-03-24,85.910004,86.419998,85.489998,85.610001,85.610001,1709800
2023-03-27,85.519997,86.550003,85.419998,86.349998,86.349998,467300
2023-03-28,86.900002,88.000000,86.800003,87.879997,87.879997,710000
2023-03-29,88.349998,88.519997,87.584999,87.760002,87.760002,840100
2023-03-30,87.930000,88.239998,87.150002,88.190002,88.190002,486500
2023-03-31,89.510002,91.750000,89.379997,90.730003,90.730003,987100
2023-04-03,90.559998,90.769997,90.139999,90.529999,90.529999,1333700
2023-04-04,90.160004,90.500000,88.800003,89.150002,89.150002,786900
2023-04-05,88.879997,89.610001,88.739998,88.870003,88.870003,1176500
2023-04-06,89.040001,89.440002,88.419998,89.010002,89.010002,606800
2023-04-10,88.889999,90.339996,88.889999,89.610001,89.610001,1024900
2023-04-11,89.639999,90.309998,89.400002,90.260002,90.260002,410900
2023-04-12,90.500000,90.519997,89.430000,89.500000,89.500000,329200
2023-04-13,89.599998,89.599998,89.070000,89.510002,89.510002,802400
2023-04-14,89.489998,90.620003,89.459999,90.250000,90.250000,391000
2023-04-17,90.389999,91.410004,90.379997,91.199997,91.199997,2174800
2023-04-18,91.489998,92.290001,91.320000,92.220001,92.220001,801500
2023-04-19,92.160004,92.639999,91.970001,92.029999,92.029999,411000
2023-04-20,91.830002,93.500000,91.830002,93.029999,93.029999,995800
2023-04-21,93.489998,94.709999,93.330002,94.160004,94.160004,451600
2023-04-24,94.120003,94.650002,94.120003,94.419998,94.419998,490800
2023-04-25,94.680000,95.050003,93.910004,94.019997,94.019997,602400
2023-04-26,94.180000,94.910004,93.870003,94.050003,94.050003,744200
2023-04-27,95.050003,95.059998,93.820000,94.650002,94.650002,299100
2023-04-28,94.629997,95.139999,94.320000,94.980003,94.980003,424600
2023-05-01,95.169998,96.099998,94.940002,95.620003,95.620003,711000
2023-05-02,97.589996,99.209999,95.300003,98.269997,98.269997,859100
2023-05-03,99.050003,99.050003,96.529999,97.699997,97.699997,704900
2023-05-04,96.790001,97.650002,94.949997,95.839996,95.839996,545900
2023-05-05,95.639999,96.010002,94.550003,95.800003,95.800003,690300
2023-05-08,95.709999,97.120003,95.239998,96.949997,96.949997,814400
2023-05-09,96.519997,98.260002,96.519997,98.239998,98.239998,270100
2023-05-10,98.120003,99.120003,97.110001,97.660004,97.660004,232500
2023-05-11,97.750000,98.769997,97.750000,98.239998,98.239998,424600
2023-05-12,98.230003,99.059998,98.169998,98.750000,98.750000,338200
2023-05-15,98.480003,99.019997,97.849998,98.400002,98.400002,1106600
2023-05-16,98.220001,99.080002,97.160004,98.639999,98.639999,388800
2023-05-17,99.000000,99.000000,97.309998,98.120003,98.120003,402300
2023-05-18,98.010002,99.120003,97.599998,99.050003,99.050003,283100
2023-05-19,98.690002,99.500000,98.389999,98.970001,98.970001,391200
2023-05-23,98.010002,98.410004,96.660004,97.129997,97.129997,890000
2023-05-24,96.790001,98.029999,96.389999,97.629997,97.629997,570600
2023-05-25,97.529999,99.019997,97.330002,98.690002,98.690002,716500
2023-05-26,98.940002,100.599998,98.769997,99.690002,99.690002,630000
2023-05-29,99.010002,99.580002,98.089996,98.209999,98.209999,150700
2023-05-30,99.000000,99.750000,97.209999,98.440002,98.440002,622200
2023-05-31,97.860001,99.650002,97.720001,98.559998,98.559998,2139000
2023-06-01,98.599998,101.419998,98.480003,101.300003,101.300003,640000
2023-06-02,101.169998,102.870003,100.959999,102.529999,102.529999,519100
2023-06-05,102.129997,102.379997,101.050003,101.220001,101.220001,1219500
2023-06-06,101.449997,101.739998,100.129997,100.510002,100.510002,626400
2023-06-07,100.320000,100.750000,97.250000,97.610001,97.610001,605000
2023-06-08,97.209999,99.830002,96.169998,99.430000,99.430000,538500
2023-06-09,99.500000,100.580002,99.300003,100.300003,100.300003,394700
2023-06-12,100.320000,101.680000,100.239998,101.260002,101.260002,382400
2023-06-13,101.199997,101.769997,99.995003,100.459999,100.459999,360200
2023-06-14,100.199997,101.709999,100.199997,101.680000,101.680000,581300
2023-06-15,102.489998,102.589996,100.830002,101.160004,101.160004,2067600
2023-06-16,101.410004,102.239998,100.809998,100.879997,100.879997,3035500
2023-06-19,100.949997,100.949997,99.680000,99.769997,99.769997,1059000
2023-06-20,100.239998,101.449997,100.239998,100.769997,100.769997,860600
2023-06-21,99.599998,100.550003,98.949997,100.099998,100.099998,1560500
2023-06-22,100.080002,100.459999,99.195000,99.470001,99.470001,2378200
2023-06-23,99.570000,99.919998,99.209999,99.379997,99.379997,1665900
2023-06-26,98.930000,99.599998,98.510002,99.080002,99.080002,512800
2023-06-27,99.690002,100.269997,98.570000,99.879997,99.879997,511200
2023-06-28,100.199997,101.129997,100.139999,100.760002,100.760002,457500
2023-06-29,101.250000,102.010002,100.699997,101.930000,101.930000,1201100
2023-06-30,102.250000,103.000000,102.160004,102.709999,102.709999,481800
2023-07-04,103.000000,103.870003,101.919998,101.959999,101.959999,105700
2023-07-05,101.709999,102.720001,101.339996,102.279999,102.279999,464400
2023-07-06,102.370003,102.370003,100.540001,101.029999,101.029999,443300
2023-07-07,100.699997,100.949997,100.150002,100.199997,100.199997,580800
2023-07-10,100.180000,101.214996,100.180000,100.360001,100.360001,351300
2023-07-11,100.349998,100.559998,98.680000,99.800003,99.800003,455000
2023-07-12,99.900002,100.730003,99.750000,100.169998,100.169998,378400
2023-07-13,100.320000,100.739998,99.239998,100.320000,100.320000,440700
2023-07-14,101.029999,102.379997,100.760002,102.220001,102.220001,694300
2023-07-17,102.300003,102.849998,101.739998,101.910004,101.910004,495400
2023-07-18,102.010002,102.680000,101.599998,102.410004,102.410004,487800
2023-07-19,102.919998,103.050003,101.489998,102.089996,102.089996,327900
2023-07-20,101.900002,102.120003,101.120003,102.050003,102.050003,491800
2023-07-21,102.620003,102.830002,102.129997,102.680000,102.680000,450100
2023-07-24,102.570000,102.889999,100.830002,101.199997,101.199997,374300
2023-07-25,101.269997,101.269997,100.294998,100.760002,100.760002,482500
2023-07-26,100.919998,101.800003,100.019997,101.500000,101.500000,313900
2023-07-27,101.559998,102.180000,101.389999,101.489998,101.489998,272700
2023-07-28,101.550003,102.440002,101.419998,101.779999,101.779999,205000
2023-07-31,101.760002,101.779999,100.669998,100.949997,100.949997,287600
2023-08-01,100.769997,101.320000,99.730003,100.089996,100.089996,547700
2023-08-02,99.739998,100.410004,98.809998,98.980003,98.980003,714000
2023-08-03,98.519997,98.720001,96.709999,97.260002,97.260002,457400
2023-08-04,97.959999,98.955002,97.360001,98.339996,98.339996,375900
2023-08-08,100.699997,103.250000,99.410004,99.669998,99.669998,817700
2023-08-09,100.309998,100.480003,97.320000,98.349998,98.349998,743900
2023-08-10,98.639999,99.440002,98.209999,98.529999,98.529999,503000
2023-08-11,98.330002,98.930000,97.959999,98.169998,98.169998,301300
2023-08-14,98.339996,98.339996,97.220001,97.629997,97.629997,390400
2023-08-15,97.239998,97.279999,95.750000,95.800003,95.800003,454600
2023-08-16,95.500000,96.169998,95.180000,95.610001,95.610001,499400
2023-08-17,95.610001,95.879997,94.180000,94.260002,94.260002,608400
2023-08-18,94.040001,94.239998,92.800003,93.080002,93.080002,493400
2023-08-21,93.620003,94.330002,93.019997,93.949997,93.949997,487600
2023-08-22,94.690002,94.690002,93.430000,93.639999,93.639999,375700
2023-08-23,93.949997,94.559998,93.790001,94.169998,94.169998,259200
2023-08-24,94.480003,94.480003,92.680000,92.709999,92.709999,384500
2023-08-25,93.120003,93.300003,92.309998,92.360001,92.360001,572700
2023-08-28,92.570000,92.889999,91.940002,92.089996,92.089996,275900
2023-08-29,92.220001,93.169998,91.949997,93.110001,93.110001,379900
2023-08-30,93.139999,94.139999,93.139999,93.620003,93.620003,329200
2023-08-31,93.580002,95.370003,93.580002,93.849998,93.849998,658700
2023-09-01,95.849998,95.849998,94.589996,95.089996,95.089996,532100
2023-09-05,95.239998,95.580002,93.120003,93.620003,93.620003,391800
2023-09-06,93.349998,93.639999,91.019997,91.279999,91.279999,667100
2023-09-07,91.440002,92.419998,90.919998,92.279999,92.279999,731600
2023-09-08,91.980003,92.940002,91.919998,92.349998,92.349998,461000
2023-09-11,91.959999,92.239998,90.139999,90.820000,90.820000,770100
2023-09-12,90.669998,91.239998,89.910004,90.620003,90.620003,518500
2023-09-13,90.949997,92.209999,90.830002,91.610001,91.610001,426500
2023-09-14,91.040001,93.750000,91.040001,93.309998,93.309998,1417700
2023-09-15,92.779999,93.860001,92.480003,92.970001,92.970001,3201400
2023-09-18,92.900002,94.360001,92.760002,94.239998,94.239998,1466900
2023-09-19,93.050003,93.160004,91.129997,92.129997,92.129997,714500
2023-09-20,92.180000,93.559998,92.139999,92.949997,92.949997,1532600
2023-09-21,91.949997,92.860001,90.489998,90.519997,90.519997,2566700
2023-09-22,90.610001,91.800003,90.349998,91.449997,91.449997,586300
2023-09-25,91.330002,91.400002,90.550003,90.570000,90.570000,395000
2023-09-26,90.099998,90.610001,89.080002,89.470001,89.470001,732500
2023-09-27,89.470001,89.889999,88.120003,89.029999,89.029999,461900
2023-09-28,89.220001,90.160004,88.019997,90.000000,90.000000,489800
2023-09-29,91.320000,92.059998,90.410004,90.449997,90.449997,667500
2023-10-02,90.580002,90.750000,88.760002,88.930000,88.930000,576900
2023-10-03,88.510002,88.669998,86.589996,87.290001,87.290001,614400
2023-10-04,87.620003,88.500000,87.510002,88.040001,88.040001,367700
2023-10-05,88.150002,89.250000,87.720001,88.209999,88.209999,384000
2023-10-06,88.000000,88.339996,84.730003,86.089996,86.089996,882200
2023-10-10,86.209999,87.650002,85.680000,86.739998,86.739998,840500
2023-10-11,87.000000,87.860001,86.769997,87.739998,87.739998,505600
2023-10-12,87.730003,88.180000,85.699997,86.139999,86.139999,450500
2023-10-13,86.349998,86.550003,85.019997,85.589996,85.589996,568700
2023-10-16,85.680000,86.389999,85.410004,86.239998,86.239998,938400
2023-10-17,85.959999,88.029999,85.809998,87.669998,87.669998,493400
2023-10-18,87.379997,88.349998,86.830002,88.160004,88.160004,650000
2023-10-19,88.169998,90.870003,88.169998,90.489998,90.489998,1271300
2023-10-20,90.239998,91.870003,89.750000,89.800003,89.800003,1033800
2023-10-23,89.489998,91.129997,89.019997,89.940002,89.940002,561800
2023-10-24,90.370003,92.440002,90.199997,91.980003,91.980003,998800
2023-10-25,92.040001,93.879997,92.040001,92.830002,92.830002,577100
2023-10-26,92.970001,93.459999,91.809998,91.860001,91.860001,507300
2023-10-27,91.879997,92.410004,90.160004,91.360001,91.360001,462800
2023-10-30,91.769997,92.760002,90.660004,91.820000,91.820000,386200
2023-10-31,92.139999,93.919998,92.010002,93.150002,93.150002,496700
2023-11-01,93.419998,94.180000,92.540001,92.959999,92.959999,2647900
2023-11-02,93.760002,95.750000,93.760002,94.980003,94.980003,499300
2023-11-03,90.699997,93.680000,89.580002,92.680000,92.680000,822500
2023-11-06,92.410004,92.410004,89.940002,91.790001,91.790001,582500
2023-11-07,91.940002,94.190002,91.940002,94.120003,94.120003,711200
2023-11-08,94.370003,94.610001,93.360001,94.029999,94.029999,356800
2023-11-09,94.070000,94.989998,93.680000,94.750000,94.750000,383300
2023-11-10,94.519997,94.970001,93.610001,94.790001,94.790001,335700
2023-11-13,94.830002,95.320000,94.260002,94.629997,94.629997,296400
2023-11-14,95.279999,96.419998,94.949997,96.110001,96.110001,472900
2023-11-15,96.430000,96.489998,95.364998,96.290001,96.290001,506200
2023-11-16,96.250000,97.650002,96.239998,97.419998,97.419998,346800
2023-11-17,97.559998,98.000000,97.220001,97.529999,97.529999,281500
2023-11-20,97.230003,97.699997,96.570000,97.470001,97.470001,297300
2023-11-21,97.480003,97.879997,95.360001,96.190002,96.190002,467000
2023-11-22,96.760002,97.230003,96.099998,96.349998,96.349998,345500
2023-11-23,96.349998,97.239998,95.529999,96.099998,96.099998,55100
2023-11-24,96.220001,96.440002,93.690002,94.760002,94.760002,360200
2023-11-27,94.750000,96.160004,94.364998,95.800003,95.800003,600100
2023-11-28,95.830002,95.830002,95.029999,95.300003,95.300003,352000
2023-11-29,95.540001,95.540001,94.220001,94.690002,94.690002,386900
2023-11-30,95.699997,96.650002,94.989998,96.510002,96.510002,972200
2023-12-01,96.269997,98.160004,96.010002,98.029999,98.029999,448700
2023-12-04,97.940002,99.349998,97.730003,99.110001,99.110001,445900
2023-12-05,99.010002,99.690002,98.389999,99.269997,99.269997,442500
2023-12-06,99.440002,100.459999,99.290001,99.660004,99.660004,381600
2023-12-07,99.739998,99.809998,98.639999,98.889999,98.889999,996800
2023-12-08,98.889999,99.470001,97.349998,97.699997,97.699997,284800
2023-12-11,97.809998,98.199997,97.029999,98.089996,98.089996,1277900
2023-12-12,98.330002,100.019997,97.919998,99.970001,99.970001,799200
2023-12-13,99.889999,100.540001,99.360001,100.500000,100.500000,569600
2023-12-14,100.510002,100.510002,98.800003,99.360001,99.360001,1529200
2023-12-15,98.879997,99.129997,97.820000,98.599998,98.599998,4630400
2023-12-18,99.040001,101.080002,98.809998,100.879997,100.879997,1452200
2023-12-19,101.010002,102.550003,101.010002,102.480003,102.480003,789800
2023-12-20,102.169998,102.279999,99.769997,99.900002,99.900002,1441900
2023-12-21,99.000000,101.709999,99.000000,101.410004,101.410004,2483300
2023-12-22,101.820000,102.839996,101.589996,102.650002,102.650002,1288400
2023-12-27,102.220001,103.489998,102.220001,103.290001,103.290001,353700
2023-12-28,103.180000,103.559998,102.839996,103.320000,103.320000,136500
2023-12-29,103.260002,103.699997,102.870003,103.529999,103.529999,304000
2024-01-02,103.029999,104.099998,102.239998,102.459999,102.459999,319900
2024-01-03,102.320000,103.379997,102.029999,102.059998,102.059998,445800
2024-01-04,102.160004,102.599998,101.220001,101.919998,101.919998,384800
2024-01-05,101.720001,102.500000,101.519997,102.139999,102.139999,270200
2024-01-08,102.809998,104.489998,102.440002,104.370003,104.370003,536100
2024-01-09,103.809998,104.620003,103.379997,104.349998,104.349998,343400
2024-01-10,104.720001,106.309998,104.430000,105.220001,105.220001,534200
2024-01-11,105.400002,105.620003,103.779999,104.760002,104.760002,1356100
2024-01-12,104.790001,105.470001,104.260002,105.139999,105.139999,508500
2024-01-15,104.889999,105.139999,103.470001,104.099998,104.099998,153100
2024-01-16,103.870003,104.339996,101.500000,102.330002,102.330002,1134800
2024-01-17,102.139999,103.349998,101.889999,102.440002,102.440002,864500
2024-01-18,102.900002,104.320000,102.620003,103.570000,103.570000,632400
2024-01-19,103.570000,103.989998,102.489998,103.269997,103.269997,588400
2024-01-22,103.379997,103.440002,101.589996,101.809998,101.809998,724200
2024-01-23,101.800003,102.459999,101.550003,102.430000,102.430000,621800
2024-01-24,102.849998,103.239998,102.190002,103.000000,103.000000,622500
2024-01-25,103.260002,103.930000,102.980003,103.510002,103.510002,371500
2024-01-26,103.669998,103.669998,103.220001,103.389999,103.389999,207700
2024-01-29,103.279999,105.639999,103.279999,105.589996,105.589996,331600
2024-01-30,105.680000,105.949997,104.940002,105.470001,105.470001,426100
2024-01-31,105.919998,106.959999,104.535004,104.949997,104.949997,375500
2024-02-01,105.160004,106.459999,105.050003,106.309998,106.309998,320600
2024-02-02,106.150002,107.080002,105.389999,106.720001,106.720001,324900
2024-02-05,106.510002,106.739998,104.720001,104.870003,104.870003,314800
2024-02-06,104.650002,104.650002,102.500000,102.940002,102.940002,472000
2024-02-07,102.930000,104.389999,102.680000,103.449997,103.449997,347400
2024-02-08,103.559998,104.099998,102.379997,103.910004,103.910004,373300
2024-02-09,103.910004,103.919998,103.010002,103.639999,103.639999,322600
2024-02-12,103.940002,105.980003,103.940002,105.379997,105.379997,365000
2024-02-13,102.830002,103.470001,99.019997,101.459999,101.459999,1062500
2024-02-14,101.830002,104.349998,101.449997,103.669998,103.669998,497200
2024-02-15,104.250000,105.180000,100.830002,102.379997,102.379997,691400
2024-02-16,102.669998,104.699997,102.519997,104.110001,104.110001,474200
2024-02-20,104.019997,104.769997,102.820000,103.220001,103.220001,375200
2024-02-21,103.199997,103.220001,101.930000,102.260002,102.260002,438200
2024-02-22,102.339996,102.739998,101.430000,101.599998,101.599998,450400
2024-02-23,101.610001,102.980003,101.070000,102.809998,102.809998,590300
2024-02-26,102.849998,103.430000,102.290001,103.169998,103.169998,473200
2024-02-27,103.040001,103.180000,101.580002,102.160004,102.160004,262900
2024-02-28,102.639999,103.940002,102.169998,103.800003,103.800003,352900
2024-02-29,103.940002,105.739998,103.820000,105.379997,105.379997,2152300
